ID_participant	ID_partner	ID_group	ID_dyad	ID_gesture	t0	t1	size.rh	size.lh	size	traj.rh	traj.lh	traj	ampl_y.rh	ampl_y.lh	ampl_y	ampl_x.rh	ampl_x.lh	ampl_x	peak_velo.rh	peak_velo.lh	peak_velo	apex.rh	apex.lh	hand	nonref	icon	metaph	deixis	conv	phrase_position	phrase_ID	label_participant	label_partner	condition
0610_1530_B	0610_1530_A	0610_1530	0610_1530_AB	sem_4	100493	101937	0.338	0.132	0.338	1.785	1.06	1.785	0.421	0.292	0.421	0.758	0.445	0.758	2.127	1.709	2.127	101160	100900	both	no	no	yes	no	no	no	phrase_4	L1	L2	L1-L2
0610_1530_B	0610_1530_A	0610_1530	0610_1530_AB	sem_5	106804	107760	0.076	0.061	0.076	0.806	0.758	0.806	0.095	0.063	0.095	0.463	0.452	0.463	1.481	1.264	1.481	107340	107020	both	yes	no	no	no	no	no	phrase_5	L1	L2	L1-L2
0610_1530_B	0610_1530_A	0610_1530	0610_1530_AB	sem_6	111619	112273	0.014	0.006	0.014	0.385	0.291	0.385	-0.086	-0.121	-0.121	0.318	0.303	0.318	1.082	0.674	1.082	112120	111920	both	yes	no	no	no	no	no	phrase_6	L1	L2	L1-L2
0610_1530_B	0610_1530_A	0610_1530	0610_1530_AB	sem_7	188543	190473	0.227	0.18	0.227	2.301	1.885	2.301	0.21	0.21	0.21	0.717	0.634	0.717	1.933	1.612	1.933	189580	189560	both	no	no	yes	no	no	no	phrase_7	L1	L2	L1-L2
0610_1530_B	0610_1530_A	0610_1530	0610_1530_AB	sem_8	239105	240239	0.149	0.001	0.149	1.022	0.199	1.022	0.088	-0.213	0.088	0.541	0.183	0.541	1.903	0.415	1.903	239240	239700	both	no	no	yes	no	no	first	phrase_8	L1	L2	L1-L2
0610_1530_B	0610_1530_A	0610_1530	0610_1530_AB	sem_9	240239	240859	0.052	0.001	0.052	0.374	0.106	0.374	0.012	-0.205	0.012	0.378	0.18	0.378	1.208	0.255	1.208	240640	240460	both	yes	no	no	no	no	last	phrase_8	L1	L2	L1-L2
0610_1530_B	0610_1530_C	0610_1530	0610_1530_CB	sem_ 1	9092	9411	0.479	0.029	0.479	1.227	0.721	1.227	0.6	-0.183	0.6	0.673	0.389	0.673	2.836	0.921	2.836	3540	3720	both	yes	no	no	no	no	no	phrase_1	L1	L1	L1-L1
0610_1530_B	0610_1530_C	0610_1530	0610_1530_CB	sem_ 10	92901	93723	0.118	0.141	0.141	1.052	1.149	1.149	0.199	0.157	0.199	0.402	0.501	0.501	1.344	1.46	1.46	92920	93580	both	no	no	yes	no	no	last	phrase_7	L1	L1	L1-L1
0610_1530_B	0610_1530_C	0610_1530	0610_1530_CB	sem_ 11	94113	95051	0.041	0.116	0.041	0.864	1.377	0.864	-0.068	0.194	-0.068	0.242	0.402	0.242	0.677	1.496	0.677	94260	78560	right	no	no	yes	abstract	no	no	phrase_8	L1	L1	L1-L1
0610_1530_B	0610_1530_C	0610_1530	0610_1530_CB	sem_ 12	122316	122712	0.001	0.001	0.001	0.111	0.108	0.111	-0.222	-0.205	-0.222	0.159	0.181	0.159	0.181	0.156	0.181	89160	89520	right	yes	no	no	no	no	no	phrase_9	L1	L1	L1-L1
0610_1530_B	0610_1530_C	0610_1530	0610_1530_CB	sem_ 13	140906	142000	0.322	0.023	0.322	1.815	0.618	1.815	0.327	-0.195	0.327	0.371	0.234	0.371	2.043	0.928	2.043	140920	141480	right	yes	no	no	no	no	no	phrase_10	L1	L1	L1-L1
0610_1530_B	0610_1530_C	0610_1530	0610_1530_CB	sem_ 14	155406	157234	0.211	0.203	0.211	1.876	1.772	1.876	0.333	0.329	0.333	0.491	0.508	0.508	1.724	1.992	1.992	156240	156200	both	no	no	yes	no	no	no	phrase_11	L1	L1	L1-L1
0610_1530_B	0610_1530_C	0610_1530	0610_1530_CB	sem_ 15	161402	161984	0	0	0	0.034	0.019	0.019	-0.251	-0.232	-0.232	0.155	0.159	0.159	0.086	0.081	0.081	119220	119560	left	no	no	no	concrete	no	no	phrase_12	L1	L1	L1-L1
0610_1530_B	0610_1530_C	0610_1530	0610_1530_CB	sem_ 16	163788	164653	0.083	0.049	0.083	0.643	0.513	0.643	-0.032	-0.072	-0.072	0.505	0.43	0.505	1.326	1.25	1.326	164620	164600	both	no	no	no	concrete	no	no	phrase_13	L1	L1	L1-L1
0610_1530_B	0610_1530_C	0610_1530	0610_1530_CB	sem_ 17	209512	210321	0.05	0.064	0.064	0.81	0.897	0.897	-0.149	-0.086	-0.149	0.469	0.546	0.546	1.34	1.569	1.569	209900	210120	both	yes	no	no	no	no	no	phrase_14	L1	L1	L1-L1
0610_1530_B	0610_1530_C	0610_1530	0610_1530_CB	sem_ 18	220809	221572	0.327	0.365	0.365	1.885	1.797	1.797	0.437	0.21	0.21	0.325	0.418	0.418	1.148	2.305	2.305	140540	139200	left	no	no	yes	no	no	first	phrase_15	L1	L1	L1-L1
0610_1530_B	0610_1530_C	0610_1530	0610_1530_CB	sem_ 19	221572	222381	0.017	0.192	0.192	0.369	1.328	1.328	-0.082	0.198	0.198	0.214	0.385	0.385	0.569	1.772	1.772	145080	222180	both	no	no	no	concrete	no	last	phrase_15	L1	L1	L1-L1
0610_1530_B	0610_1530_C	0610_1530	0610_1530_CB	sem_ 2	9411	10069	0.01	0.055	0.055	0.289	0.714	0.714	-0.254	-0.053	-0.053	0.276	0.398	0.398	0.579	1.17	1.17	11740	9820	left	yes	no	no	no	no	last	phrase_1	L1	L1	L1-L1
0610_1530_B	0610_1530_C	0610_1530	0610_1530_CB	sem_ 3	11469	12554	0.005	0.003	0.005	0.183	0.158	0.183	-0.25	-0.233	-0.25	0.275	0.276	0.276	0.537	0.379	0.537	11820	11820	both	yes	no	no	no	no	no	phrase_2	L1	L1	L1-L1
0610_1530_B	0610_1530_C	0610_1530	0610_1530_CB	sem_ 4	43022	44024	0.111	0.092	0.111	1.086	0.984	1.086	-0.028	-0.017	-0.028	0.597	0.548	0.597	1.853	1.484	1.853	43440	43440	both	yes	no	no	no	no	no	phrase_3	L1	L1	L1-L1
0610_1530_B	0610_1530_C	0610_1530	0610_1530_CB	sem_ 5	50340	51456	0.322	0.274	0.322	1.741	1.674	1.741	0.391	0.333	0.391	0.627	0.605	0.627	2.444	2.275	2.444	50820	50860	both	no	no	yes	no	no	no	phrase_4	L1	L1	L1-L1
0610_1530_B	0610_1530_C	0610_1530	0610_1530_CB	sem_ 6	64244	65466	0.212	0.002	0.212	1.651	0.235	1.651	0.473	-0.223	0.473	0.415	0.19	0.415	2.699	0.298	2.699	64740	65260	right	no	no	yes	no	no	no	phrase_5	L1	L1	L1-L1
0610_1530_B	0610_1530_C	0610_1530	0610_1530_CB	sem_ 7	78075	78707	0	0	0	0.018	0.017	0.017	-0.231	-0.226	-0.226	0.144	0.16	0.16	0.08	0.079	0.079	62480	61680	left	no	no	no	abstract	no	first	phrase_6	L1	L1	L1-L1
0610_1530_B	0610_1530_C	0610_1530	0610_1530_CB	sem_ 8	78707	80165	0.008	0.125	0.125	0.462	1.313	1.313	-0.197	0.027	0.027	0.159	0.405	0.405	0.507	2.044	2.044	79780	79920	left	no	no	yes	no	no	last	phrase_6	L1	L1	L1-L1
0610_1530_B	0610_1530_C	0610_1530	0610_1530_CB	sem_ 9	92082	92901	0.152	0.08	0.152	1.162	0.612	1.162	0.311	0.186	0.311	0.392	0.32	0.392	1.85	1.16	1.85	92860	92760	both	no	no	yes	no	no	first	phrase_7	L1	L1	L1-L1
0610_1530_C	0610_1530_A	0610_1530	0610_1530_CA	sem_1	9004	9881	0.062	0.002	0.062	1.106	0.122	1.106	0.698	-0.176	0.698	0.248	0.33	0.248	2.237	0.429	2.237	9440	9880	right	no	no	no	concrete	no	no	phrase_1	L1	L2	L1-L2
0610_1530_C	0610_1530_A	0610_1530	0610_1530_CA	sem_10	190323	192239	0.006	0.001	0.006	0.268	0.105	0.268	0.008	0.356	0.008	0.17	0.261	0.17	0.708	0.184	0.708	190340	190520	right	yes	no	no	no	no	no	phrase_9	L1	L2	L1-L2
0610_1530_C	0610_1530_A	0610_1530	0610_1530_CA	sem_11	192577	194816	0.001	0	0.001	0.137	0.045	0.137	-0.096	0.307	-0.096	0.132	0.231	0.132	0.233	0.101	0.233	192760	192580	right	yes	no	no	no	no	no	phrase_10	L1	L2	L1-L2
0610_1530_C	0610_1530_A	0610_1530	0610_1530_CA	sem_12	195126	198281	0.003	0.002	0.003	0.443	0.22	0.443	-0.083	0.307	-0.083	0.112	0.242	0.112	0.287	0.252	0.287	195140	195820	right	yes	no	no	no	no	first	phrase_11	L1	L2	L1-L2
0610_1530_C	0610_1530_A	0610_1530	0610_1530_CA	sem_13	198281	204042	0.233	0.584	0.584	3.642	4.221	4.221	0.581	0.678	0.678	0.371	0.534	0.534	1.756	2.308	2.308	201200	201160	both	no	no	yes	no	no	last	phrase_11	L1	L2	L1-L2
0610_1530_C	0610_1530_A	0610_1530	0610_1530_CA	sem_14	215873	216859	0.002	0.068	0.002	0.143	0.691	0.143	-0.001	0.259	-0.001	0.18	0.423	0.18	0.295	1.298	0.295	216700	216300	right	no	no	no	concrete	no	no	phrase_12	L1	L2	L1-L2
0610_1530_C	0610_1530_A	0610_1530	0610_1530_CA	sem_15	253070	254394	0.102	0.151	0.151	1.01	1.113	1.113	0.403	0.403	0.403	0.412	0.54	0.54	1.315	1.522	1.522	253780	253540	both	yes	no	no	no	no	no	phrase_13	L1	L2	L1-L2
0610_1530_C	0610_1530_A	0610_1530	0610_1530_CA	sem_16	255154	256028	0.158	0.013	0.158	1.352	0.275	1.352	0.59	0.055	0.59	0.217	0.298	0.217	2.662	0.56	2.662	255440	255420	right	no	no	yes	no	no	no	phrase_14	L1	L2	L1-L2
0610_1530_C	0610_1530_A	0610_1530	0610_1530_CA	sem_17	259676	261366	0.142	0.004	0.142	1.549	0.249	1.549	0.692	-0.023	0.692	0.325	0.254	0.325	2.131	0.257	2.131	260280	261340	right	no	no	yes	no	no	no	phrase_15	L1	L2	L1-L2
0610_1530_C	0610_1530_A	0610_1530	0610_1530_CA	sem_2	14094	14581	0.01	0	0.01	0.364	0.065	0.364	0.326	-0.167	0.326	0.207	0.299	0.207	0.984	0.182	0.984	14320	14160	right	yes	no	no	no	no	no	phrase_2	L1	L2	L1-L2
0610_1530_C	0610_1530_A	0610_1530	0610_1530_CA	sem_3	91782	92918	0.088	0.18	0.18	1.048	1.371	1.371	0.563	0.612	0.612	0.413	0.507	0.507	1.604	1.88	1.88	92000	92040	both	no	no	no	concrete	no	no	phrase_3	L1	L2	L1-L2
0610_1530_C	0610_1530_A	0610_1530	0610_1530_CA	sem_4	158394	160042	0.082	0.098	0.098	1.024	1.11	1.11	0.628	0.658	0.658	0.273	0.402	0.402	1.491	1.447	1.491	158720	158760	both	no	no	no	concrete	no	no	phrase_4	L1	L2	L1-L2
0610_1530_C	0610_1530_A	0610_1530	0610_1530_CA	sem_5	168084	170985	0.003	0.079	0.079	0.281	1.185	1.185	0.007	0.4	0.4	0.166	0.387	0.387	0.276	1.454	1.454	170900	168560	left	no	no	no	abstract	no	no	phrase_5	L1	L2	L1-L2
0610_1530_C	0610_1530_A	0610_1530	0610_1530_CA	sem_6	175084	177084	0.143	0.208	0.208	1.423	1.682	1.682	0.656	0.697	0.697	0.381	0.529	0.529	2.222	2.201	2.222	176200	175960	both	no	no	no	no	yes	no	phrase_6	L1	L2	L1-L2
0610_1530_C	0610_1530_A	0610_1530	0610_1530_CA	sem_7	184760	186299	0.002	0.072	0.072	0.154	0.796	0.796	-0.137	0.591	0.591	0.104	0.292	0.292	0.439	1.962	1.962	185100	185800	left	no	no	no	concrete	no	first	phrase_7	L1	L2	L1-L2
0610_1530_C	0610_1530_A	0610_1530	0610_1530_CA	sem_8	186299	188197	0.001	0.192	0.192	0.155	1.135	1.135	-0.141	0.592	0.592	0.084	0.355	0.355	0.193	1.693	1.693	187260	186300	left	no	no	no	abstract	no	last	phrase_7	L1	L2	L1-L2
0610_1530_C	0610_1530_A	0610_1530	0610_1530_CA	sem_9	189070	189802	0.005	0.002	0.005	0.169	0.075	0.169	-0.067	0.328	-0.067	0.149	0.236	0.149	0.516	0.252	0.516	189800	189800	right	yes	no	no	no	no	no	phrase_8	L1	L2	L1-L2
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 1	3522	5088	0.575	0.41	0.575	1.58	1.242	1.58	1.096	-0.05	1.096	0.681	0.518	0.681	1.616	1.555	1.616	3540	4340	right	no	no	no	abstract	no	no	phrase_1	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 10	77377	78117	0.116	0.002	0.116	0.539	0.149	0.539	0.282	-0.062	0.282	0.493	0.216	0.493	0.854	0.247	0.854	77460	93520	right	no	no	no	abstract	no	middle	phrase_8	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 11	78117	79146	0.015	0.049	0.049	0.312	0.704	0.704	0.115	0.131	0.131	0.261	0.415	0.415	0.341	1.281	1.281	78200	78500	both	no	no	no	abstract	no	last	phrase_8	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 12	88235	89528	0.191	0.002	0.191	1.824	0.151	1.824	0.819	-0.056	0.819	0.353	0.231	0.353	2.728	0.286	2.728	88920	88240	right	no	no	yes	no	no	no	phrase_9	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 13	96066	96745	0.106	0.097	0.106	0.977	0.906	0.977	0.332	0.233	0.332	0.399	0.503	0.503	1.534	1.638	1.638	96420	96640	both	no	no	no	abstract	no	first	phrase_10	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 14	96745	98599	0.134	0.131	0.134	1.055	1.076	1.076	0.351	0.342	0.351	0.458	0.489	0.489	1.135	1.058	1.135	97000	97500	both	no	no	yes	no	no	last	phrase_10	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 15	119113	120547	0.003	0.004	0.004	0.119	0.197	0.197	-0.023	-0.023	-0.023	0.238	0.254	0.254	0.179	0.297	0.297	120540	119480	both	no	no	yes	no	no	no	phrase_11	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 16	124443	127433	0.16	0.322	0.322	1.968	3.191	3.191	0.354	0.43	0.43	0.453	0.761	0.761	1.338	3.121	3.121	125760	125220	both	no	no	yes	no	no	first	phrase_12	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 17	127433	129079	0.072	0.284	0.284	0.966	1.761	1.761	0.21	0.32	0.32	0.291	0.791	0.791	1.154	2.085	2.085	127960	128160	both	no	no	yes	abstract	no	last	phrase_12	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 18	139130	140547	0.027	0.005	0.027	1.484	0.293	1.484	0.651	-0.032	0.651	0.178	0.267	0.178	2.337	0.326	2.337	139820	140440	right	no	no	no	concrete	no	no	phrase_13	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 19	145071	145809	0.004	0.006	0.006	0.302	0.269	0.302	-0.014	-0.026	-0.026	0.246	0.304	0.304	0.552	0.374	0.552	145120	145780	both	yes	no	no	no	no	no	phrase_14	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 2	10611	11800	0.125	0.137	0.137	1.412	1.5	1.5	0.637	0.655	0.655	0.346	0.386	0.386	2.496	2.687	2.687	11200	11100	both	no	no	no	concrete	no	no	phrase_2	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 20	159642	161013	0.072	0.014	0.072	1.094	0.403	1.094	0.509	1.173	0.509	0.264	0.33	0.264	1.503	0.503	1.503	160280	160040	right	no	no	yes	concrete	no	first	phrase_15	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 21	161013	162547	0.119	0.016	0.119	0.903	0.245	0.903	0.578	1.173	0.578	0.407	0.269	0.407	1.352	0.404	1.352	162540	161280	right	no	no	no	concrete	no	middle	phrase_15	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 22	162547	163904	0.122	0.113	0.122	0.714	0.916	0.714	0.557	1.051	0.557	0.341	0.301	0.341	1.315	3.382	1.315	162600	163620	right	no	no	yes	concrete	no	last	phrase_15	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 23	168202	170077	0.132	0.162	0.162	1.339	1.38	1.38	0.538	0.527	0.538	0.377	0.475	0.475	1.622	1.803	1.803	168860	168820	both	no	no	yes	no	no	first	phrase_16	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 24	170273	171285	0.05	0.06	0.06	0.637	0.707	0.707	0.2	0.255	0.255	0.362	0.38	0.38	0.924	1.025	1.025	170740	170800	both	no	no	yes	no	no	last	phrase_16	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 25	172559	173250	0.002	0.064	0.064	0.075	0.577	0.577	0.005	0.387	0.387	0.217	0.392	0.392	0.27	1.118	1.118	172680	173040	left	yes	no	no	no	no	first	phrase_17	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 27	173255	175357	0.165	0.173	0.173	1.472	1.212	1.472	0.434	0.387	0.434	0.456	0.536	0.536	1.507	1.36	1.507	174040	174000	both	no	yes	no	no	no	last	phrase_17	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 28	179734	181420	0.119	0.085	0.119	0.88	1.023	1.023	0.464	0.479	0.479	0.404	0.457	0.457	1.221	1.457	1.457	180480	180420	both	no	no	yes	no	no	first	phrase_18	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 29	181420	184407	0.114	0.148	0.148	1.559	1.711	1.711	0.337	0.385	0.385	0.513	0.44	0.513	1.258	1.191	1.258	181500	181580	both	no	no	yes	no	no	middle	phrase_18	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 3	23822	24666	0.079	0.045	0.079	0.778	0.627	0.778	0.293	0.152	0.293	0.342	0.408	0.408	1.403	1.312	1.403	24240	24140	both	yes	no	no	no	no	no	phrase_3	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 30	184407	185336	0.062	0.042	0.062	0.583	0.586	0.586	0.279	0.172	0.279	0.39	0.393	0.393	1.146	0.99	1.146	184740	184800	both	yes	no	no	no	no	last	phrase_18	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 31	207306	208938	0.115	0.065	0.115	0.97	0.92	0.97	0.32	0.315	0.32	0.45	0.366	0.45	1.568	1.104	1.568	207880	207780	both	no	no	yes	no	no	no	phrase_19	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 32	230530	232428	0.067	0.068	0.068	0.902	0.96	0.96	0.371	0.379	0.379	0.399	0.373	0.399	0.811	1.016	1.016	231420	231160	both	no	no	yes	no	no	no	phrase_20	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 33	233602	237693	0.179	0.153	0.179	1.728	2.043	2.043	0.504	0.455	0.504	0.379	0.511	0.511	1.635	1.742	1.742	234520	234540	both	no	no	yes	no	no	no	phrase_21	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 34	238795	240167	0.016	0.056	0.056	0.306	0.605	0.605	0.255	0.265	0.265	0.184	0.452	0.452	0.38	1.086	1.086	239700	239640	both	no	no	yes	no	no	first	phrase_22	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 35	240167	242102	0.077	0.037	0.077	0.882	0.779	0.882	0.457	0.197	0.457	0.266	0.483	0.483	1.241	0.674	1.241	241200	241320	both	no	no	yes	no	no	last	phrase_22	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 36	243897	246487	0.183	0.107	0.183	0.991	0.805	0.991	0.421	0.368	0.421	0.564	0.543	0.564	1.383	1.901	1.901	245260	246040	both	no	no	yes	no	no	first	phrase_23	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 37	246487	249099	0.225	0.219	0.225	1.382	1.399	1.399	0.573	0.559	0.573	0.471	0.49	0.49	1.15	1.073	1.15	246820	247100	both	no	no	yes	no	no	last	phrase_23	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 38	249649	252866	0.024	0.04	0.04	1.143	1.331	1.331	0.378	0.373	0.378	0.144	0.201	0.201	0.675	0.772	0.772	251080	251200	both	no	no	yes	no	no	no	phrase_24	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 39	256449	259116	0.026	0.096	0.096	0.636	0.952	0.952	0.257	0.302	0.302	0.241	0.388	0.388	0.539	0.996	0.996	257800	257780	both	no	no	yes	no	no	no	phrase_25	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 4	42266	43244	0.148	0.171	0.171	1.138	1.178	1.178	0.329	0.314	0.329	0.489	0.606	0.606	1.549	1.868	1.868	42700	42720	both	no	no	yes	no	no	no	phrase_4	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 40	261133	262716	0.035	0.06	0.06	0.591	0.763	0.763	0.157	0.212	0.212	0.275	0.349	0.349	0.774	1.006	1.006	262020	262060	both	yes	no	no	no	no	no	phrase_26	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 5	57922	59844	0.186	0.035	0.186	1.414	0.792	1.414	0.156	-0.074	0.156	0.65	0.667	0.65	1.707	1.261	1.707	50380	50360	right	no	no	yes	no	no	first	phrase_5	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 6	59844	61033	0.033	0.074	0.074	0.557	0.858	0.858	0.175	0.201	0.201	0.231	0.431	0.431	0.894	1.435	1.435	60500	60460	both	no	no	yes	no	no	last	phrase_5	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 7	61669	62575	0.019	0.001	0.019	0.48	0.117	0.48	0.165	-0.068	0.165	0.187	0.216	0.187	0.903	0.195	0.903	62060	61980	right	no	no	yes	no	no	no	phrase_6	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 8	70198	72245	0.15	0.222	0.222	1.288	1.542	1.542	0.317	0.288	0.317	0.486	0.783	0.783	1.772	1.644	1.772	70660	71120	both	no	no	no	abstract	no	no	phrase_7	L1	L1	L1-L1
0610_1530_C	0610_1530_B	0610_1530	0610_1530_CB	sem_ 9	76452	77377	0.111	0.001	0.111	1.037	0.102	1.037	0.27	-0.067	0.27	0.499	0.221	0.499	1.804	0.115	1.804	77300	92720	right	no	no	no	abstract	no	first	phrase_8	L1	L1	L1-L1
0610_1700_A	0610_1700_B	0610_1700	0610_1700_AB	sem_1	9608	10113	0.043	0.021	0.043	0.668	0.598	0.668	0.085	0.068	0.085	0.317	0.293	0.317	1.302	0.918	1.302	33940	33940	both	yes	no	no	no	no	no	phrase_1	L1	L1	L1-L1
0610_1700_A	0610_1700_B	0610_1700	0610_1700_AB	sem_10	102674	103160	0.055	0.019	0.019	0.521	0.4	0.4	-0.163	-0.07	-0.07	0.521	0.44	0.44	0.477	0.699	0.699	102960	102680	left	no	no	no	concrete	no	no	phrase_9	L1	L1	L1-L1
0610_1700_A	0610_1700_B	0610_1700	0610_1700_AB	sem_11	106471	107051	0.006	0	0.006	0.141	0.009	0.141	-0.131	-0.128	-0.131	0.53	0.37	0.53	1.059	0.069	1.059	107040	107040	right	yes	no	no	no	no	no	phrase_10	L1	L1	L1-L1
0610_1700_A	0610_1700_B	0610_1700	0610_1700_AB	sem_12	114099	114514	0	0.002	0.002	0.054	0.156	0.156	-0.266	-0.119	-0.119	0.5	0.437	0.437	0.192	0.471	0.471	114240	114200	left	yes	no	no	no	no	no	phrase_11	L1	L1	L1-L1
0610_1700_A	0610_1700_B	0610_1700	0610_1700_AB	sem_13	125198	125712	0.001	0	0	0.083	0.095	0.095	-0.281	-0.162	-0.162	0.55	0.395	0.395	0.232	0.257	0.257	125520	125520	left	yes	no	no	no	no	no	phrase_12	L1	L1	L1-L1
0610_1700_A	0610_1700_B	0610_1700	0610_1700_AB	sem_14	129188	129771	0	0	0	0.009	0.047	0.047	-0.265	-0.144	-0.265	0.503	0.375	0.503	0.027	0.16	0.16	129760	129380	both	yes	no	no	no	no	no	phrase_13	L1	L1	L1-L1
0610_1700_A	0610_1700_B	0610_1700	0610_1700_AB	sem_15	131150	131533	0	0	0	0.009	0.007	0.009	-0.248	-0.134	-0.248	0.481	0.356	0.481	0.089	0.064	0.089	131520	131520	right	yes	no	no	no	no	no	phrase_14	L1	L1	L1-L1
0610_1700_A	0610_1700_B	0610_1700	0610_1700_AB	sem_16	137445	138102	0.001	0.015	0.015	0.09	0.347	0.347	-0.247	-0.035	-0.035	0.518	0.452	0.452	0.17	0.787	0.787	138100	137920	left	no	no	yes	abstract	no	no	phrase_15	L1	L1	L1-L1
0610_1700_A	0610_1700_B	0610_1700	0610_1700_AB	sem_17	143716	144291	0	0	0	0.032	0.054	0.054	-0.256	-0.138	-0.138	0.496	0.354	0.354	0.095	0.152	0.152	144280	143900	left	yes	no	no	no	no	no	phrase_16	L1	L1	L1-L1
0610_1700_A	0610_1700_B	0610_1700	0610_1700_AB	sem_18	151848	152297	0	0.001	0.001	0.067	0.073	0.073	-0.254	-0.122	-0.122	0.51	0.363	0.363	0.228	0.202	0.202	152280	151860	left	yes	no	no	no	no	no	phrase_17	L1	L1	L1-L1
0610_1700_A	0610_1700_B	0610_1700	0610_1700_AB	sem_19	153545	154091	0.001	0.002	0.002	0.049	0.102	0.102	-0.24	-0.109	-0.109	0.52	0.38	0.38	0.12	0.368	0.368	154080	154080	left	yes	no	no	no	no	no	phrase_18	L1	L1	L1-L1
0610_1700_A	0610_1700_B	0610_1700	0610_1700_AB	sem_2	46721	47495	0.176	0.102	0.176	1.27	1.043	1.27	0.194	0.18	0.194	0.579	0.535	0.579	2.239	1.863	2.239	89860	47000	both	no	no	no	no	yes	no	phrase_2	L1	L1	L1-L1
0610_1700_A	0610_1700_B	0610_1700	0610_1700_AB	sem_20	169413	169897	0.063	0.003	0.063	0.574	0.142	0.574	0.033	-0.223	0.033	0.312	0.213	0.312	1.567	0.451	1.567	169800	169520	right	yes	no	no	no	no	no	phrase_19	L1	L1	L1-L1
0610_1700_A	0610_1700_B	0610_1700	0610_1700_AB	sem_21	182464	182967	0.026	0.002	0.026	0.424	0.063	0.424	-0.081	-0.204	-0.081	0.394	0.203	0.394	1.287	0.217	1.287	182960	182480	right	no	no	no	concrete	no	no	phrase_20	L1	L1	L1-L1
0610_1700_A	0610_1700_B	0610_1700	0610_1700_AB	sem_22	183716	185110	0.182	0.012	0.182	1.495	0.386	1.495	-0.015	-0.18	-0.015	0.781	0.174	0.781	2.273	0.732	2.273	184120	184560	right	no	no	yes	abstract	no	no	phrase_21	L1	L1	L1-L1
