word	ID_participant	ID_partner	Lemma	POS
niet	0610_1830_A	0610_1830_C	niet	ADV
die	0610_1830_A	0610_1830_C	die	PRON
allerlangste	0610_1830_A	0610_1830_C	allerlang	ADJ
NA	0610_1830_C	0610_1830_A	NA	ADV
maar	0610_1830_A	0610_1830_C	maar	CCONJ
eigenlijk	0610_1830_A	0610_1830_C	eigenlijk	ADJ
wel	0610_1830_A	0610_1830_C	wel	ADV
echt	0610_1830_A	0610_1830_C	echt	ADJ
een	0610_1830_A	0610_1830_C	een	DET
hele	0610_1830_A	0610_1830_C	heel	ADJ
fanatieke	0610_1830_A	0610_1830_C	fanatiek	ADJ
hobby	0610_1830_A	0610_1830_C	hobby	NOUN
geworden	0610_1830_A	0610_1830_C	worden	VERB
sinds	0610_1830_A	0610_1830_C	sinds	ADP
ik	0610_1830_A	0610_1830_C	ik	PRON
daar	0610_1830_A	0610_1830_C	daar	ADV
woonde	0610_1830_A	0610_1830_C	wonen	VERB
en	0610_1830_A	0610_1830_C	en	CCONJ
nu	0610_1830_A	0610_1830_C	nu	ADV
probeer	0610_1830_A	0610_1830_C	proberen	VERB
ik	0610_1830_A	0610_1830_C	ik	PRON
dat	0610_1830_A	0610_1830_C	dat	SCONJ
te	0610_1830_A	0610_1830_C	te	ADP
onderhouden	0610_1830_A	0610_1830_C	onderhouden	VERB
maar	0610_1830_A	0610_1830_C	maar	CCONJ
hier	0610_1830_A	0610_1830_C	hier	ADV
zijn	0610_1830_A	0610_1830_C	zijn	AUX
niet	0610_1830_A	0610_1830_C	niet	ADV
zo	0610_1830_A	0610_1830_C	zo	ADV
veel	0610_1830_A	0610_1830_C	veel	PRON
wedstrijden	0610_1830_A	0610_1830_C	wedstrijd	NOUN
nu	0610_1830_A	0610_1830_C	nu	ADV
zeker	0610_1830_A	0610_1830_C	zeker	ADJ
niet	0610_1830_A	0610_1830_C	niet	ADV
met	0610_1830_A	0610_1830_C	met	ADP
corona	0610_1830_A	0610_1830_C	Corona	PROPN
en	0610_1830_A	0610_1830_C	en	CCONJ
het	0610_1830_A	0610_1830_C	het	DET
is	0610_1830_A	0610_1830_C	zijn	AUX
heel	0610_1830_A	0610_1830_C	heel	ADJ
koud	0610_1830_A	0610_1830_C	koud	ADJ
dus	0610_1830_A	0610_1830_C	dus	ADV
ik	0610_1830_A	0610_1830_C	ik	PRON
probeer	0610_1830_A	0610_1830_C	proberen	VERB
nog	0610_1830_A	0610_1830_C	nog	ADV
mij	0610_1830_A	0610_1830_C	mij	PRON
aan	0610_1830_A	0610_1830_C	aan	ADP
te	0610_1830_A	0610_1830_C	te	ADP
passen	0610_1830_A	0610_1830_C	passen	VERB
aan	0610_1830_A	0610_1830_C	aan	ADP
hoe	0610_1830_A	0610_1830_C	hoe	ADV
ik	0610_1830_A	0610_1830_C	ik	PRON
kan	0610_1830_A	0610_1830_C	kunnen	AUX
blijven	0610_1830_A	0610_1830_C	blijven	VERB
sporten	0610_1830_A	0610_1830_C	sporten	VERB
in	0610_1830_A	0610_1830_C	in	ADP
die	0610_1830_A	0610_1830_C	die	PRON
kou	0610_1830_A	0610_1830_C	kou	NOUN
vanmorgen	0610_1830_A	0610_1830_C	vanmorgen	ADV
want	0610_1830_A	0610_1830_C	want	CCONJ
ik	0610_1830_A	0610_1830_C	ik	PRON
ga	0610_1830_A	0610_1830_C	gaan	VERB
altijd	0610_1830_A	0610_1830_C	altijd	ADV
's	0610_1830_A	0610_1830_C	de	DET
morgens	0610_1830_A	0610_1830_C	morgen	NOUN
sporten	0610_1830_A	0610_1830_C	sporten	VERB
NA	0610_1830_C	0610_1830_A	NA	ADV
ik	0610_1830_A	0610_1830_C	ik	PRON
vind	0610_1830_A	0610_1830_C	vinden	VERB
dat	0610_1830_A	0610_1830_C	dat	SCONJ
dan	0610_1830_A	0610_1830_C	dan	SCONJ
leuk	0610_1830_A	0610_1830_C	leuk	ADJ
maar	0610_1830_A	0610_1830_C	maar	CCONJ
nu	0610_1830_A	0610_1830_C	nu	ADV
met	0610_1830_A	0610_1830_C	met	ADP
die	0610_1830_A	0610_1830_C	die	PRON
kou	0610_1830_A	0610_1830_C	kou	NOUN
dan	0610_1830_A	0610_1830_C	dan	SCONJ
lig	0610_1830_A	0610_1830_C	liggen	VERB
ik	0610_1830_A	0610_1830_C	ik	PRON
onder	0610_1830_A	0610_1830_C	onder	ADP
mijn	0610_1830_A	0610_1830_C	mijn	PRON
dons	0610_1830_A	0610_1830_C	dons	NOUN
in	0610_1830_A	0610_1830_C	in	ADP
mijn	0610_1830_A	0610_1830_C	mijn	PRON
bed	0610_1830_A	0610_1830_C	bed	NOUN
en	0610_1830_A	0610_1830_C	en	CCONJ
dus	0610_1830_A	0610_1830_C	dus	ADV
vanmorgen	0610_1830_A	0610_1830_C	vanmorgen	ADV
geraakte	0610_1830_A	0610_1830_C	raken	VERB
ik	0610_1830_A	0610_1830_C	ik	PRON
er	0610_1830_A	0610_1830_C	er	ADV
niet	0610_1830_A	0610_1830_C	niet	ADV
uit	0610_1830_A	0610_1830_C	uit	ADP
NA	0610_1830_C	0610_1830_A	NA	ADV
en	0610_1830_C	0610_1830_A	en	CCONJ
waarschijnlijk	0610_1830_C	0610_1830_A	waarschijnlijk	ADJ
ook	0610_1830_C	0610_1830_A	ook	ADV
nog	0610_1830_C	0610_1830_A	nog	ADV
donker	0610_1830_C	0610_1830_A	donker	ADJ
buiten	0610_1830_C	0610_1830_A	buiten	ADP
NA	0610_1830_A	0610_1830_C	NA	ADV
maar	0610_1830_A	0610_1830_C	maar	CCONJ
dat	0610_1830_A	0610_1830_C	dat	SCONJ
was	0610_1830_A	0610_1830_C	zijn	AUX
in	0610_1830_A	0610_1830_C	in	ADP
Suriname	0610_1830_A	0610_1830_C	Suriname	PROPN
eigenlijk	0610_1830_A	0610_1830_C	eigenlijk	ADJ
ook	0610_1830_A	0610_1830_C	ook	ADV
dan	0610_1830_A	0610_1830_C	dan	SCONJ
gingen	0610_1830_A	0610_1830_C	gaan	VERB
wij	0610_1830_A	0610_1830_C	wij	PRON
echt	0610_1830_A	0610_1830_C	echt	ADJ
NA	0610_1830_C	0610_1830_A	NA	ADV
dan	0610_1830_A	0610_1830_C	dan	SCONJ
stonden	0610_1830_A	0610_1830_C	staan	VERB
wij	0610_1830_A	0610_1830_C	wij	PRON
om	0610_1830_A	0610_1830_C	om	ADP
kwart	0610_1830_A	0610_1830_C	kwart	NOUN
voor	0610_1830_A	0610_1830_C	voor	ADP
zes	0610_1830_A	0610_1830_C	zes	NUM
op	0610_1830_A	0610_1830_C	op	ADP
denk	0610_1830_A	0610_1830_C	denken	VERB
ik	0610_1830_A	0610_1830_C	ik	PRON
maar	0610_1830_A	0610_1830_C	maar	CCONJ
het	0610_1830_A	0610_1830_C	het	DET
leven	0610_1830_A	0610_1830_C	leven	NOUN
is	0610_1830_A	0610_1830_C	zijn	AUX
daar	0610_1830_A	0610_1830_C	daar	ADV
ietske	0610_1830_A	0610_1830_C	ietske	PROPN
vroeger	0610_1830_A	0610_1830_C	vroeg	ADJ
NA	0610_1830_C	0610_1830_A	NA	ADV
dan	0610_1830_A	0610_1830_C	dan	SCONJ
sprongen	0610_1830_A	0610_1830_C	sprong	NOUN
wij	0610_1830_A	0610_1830_C	wij	PRON
in	0610_1830_A	0610_1830_C	in	ADP
zwembad	0610_1830_A	0610_1830_C	zwembad	NOUN
en	0610_1830_A	0610_1830_C	en	CCONJ
dan	0610_1830_A	0610_1830_C	dan	SCONJ
zijt	0610_1830_A	0610_1830_C	zijt	AUX
ge	0610_1830_A	0610_1830_C	Ge	PRON
buiten	0610_1830_A	0610_1830_C	buiten	ADP
aan	0610_1830_A	0610_1830_C	aan	ADP
zwemmen	0610_1830_A	0610_1830_C	zwemmen	VERB
terwijl	0610_1830_A	0610_1830_C	terwijl	SCONJ
het	0610_1830_A	0610_1830_C	het	DET
al	0610_1830_A	0610_1830_C	al	ADV
warm	0610_1830_A	0610_1830_C	warm	ADJ
is	0610_1830_A	0610_1830_C	zijn	AUX
terwijl	0610_1830_A	0610_1830_C	terwijl	SCONJ
de	0610_1830_A	0610_1830_C	de	DET
zon	0610_1830_A	0610_1830_C	zon	NOUN
opkomt	0610_1830_A	0610_1830_C	opkomen	VERB
het	0610_1830_A	0610_1830_C	het	DET
hele	0610_1830_A	0610_1830_C	heel	ADJ
heerlijke	0610_1830_A	0610_1830_C	heerlijk	ADJ
aspect	0610_1830_A	0610_1830_C	aspect	NOUN
van	0610_1830_A	0610_1830_C	van	ADP
een	0610_1830_A	0610_1830_C	een	DET
exotisch	0610_1830_A	0610_1830_C	exotisch	ADJ
land	0610_1830_A	0610_1830_C	land	NOUN
NA	0610_1830_C	0610_1830_A	NA	ADV
wat	0610_1830_A	0610_1830_C	wat	PRON
ik	0610_1830_A	0610_1830_C	ik	PRON
wel	0610_1830_A	0610_1830_C	wel	ADV
nu	0610_1830_A	0610_1830_C	nu	ADV
zeker	0610_1830_A	0610_1830_C	zeker	ADJ
in	0610_1830_A	0610_1830_C	in	ADP
deze	0610_1830_A	0610_1830_C	deze	DET
tijd	0610_1830_A	0610_1830_C	tijd	NOUN
super	0610_1830_A	0610_1830_C	super	ADJ
super	0610_1830_A	0610_1830_C	super	ADJ
hard	0610_1830_A	0610_1830_C	hard	ADJ
mis	0610_1830_A	0610_1830_C	mis	NOUN
NA	0610_1830_C	0610_1830_A	NA	ADV
kan	0610_1830_C	0610_1830_A	kunnen	AUX
ik	0610_1830_C	0610_1830_A	ik	PRON
begrijpen	0610_1830_C	0610_1830_A	begrijpen	VERB
maar	0610_1830_A	0610_1830_C	maar	CCONJ
d'er	0610_1830_A	0610_1830_C	d'er	ADV
zijn	0610_1830_A	0610_1830_C	zijn	AUX
ook	0610_1830_A	0610_1830_C	ook	ADV
goeie	0610_1830_A	0610_1830_C	goed	ADJ
dingen	0610_1830_A	0610_1830_C	ding	NOUN
aan	0610_1830_A	0610_1830_C	aan	ADP
hier	0610_1830_A	0610_1830_C	hier	ADV
dus	0610_1830_A	0610_1830_C	dus	ADV
allemaal	0610_1830_A	0610_1830_C	allemaal	ADV
wel	0610_1830_A	0610_1830_C	wel	ADV
maar	0610_1830_A	0610_1830_C	maar	CCONJ
dus	0610_1830_A	0610_1830_C	dus	ADV
dat	0610_1830_A	0610_1830_C	dat	SCONJ
probeer	0610_1830_A	0610_1830_C	proberen	VERB
ik	0610_1830_A	0610_1830_C	ik	PRON
wel	0610_1830_A	0610_1830_C	wel	ADV
vol	0610_1830_A	0610_1830_C	vol	ADJ
te	0610_1830_A	0610_1830_C	te	ADP
houden	0610_1830_A	0610_1830_C	houden	VERB
dus	0610_1830_A	0610_1830_C	dus	ADV
sport	0610_1830_A	0610_1830_C	sport	NOUN
en	0610_1830_A	0610_1830_C	en	CCONJ
en	0610_1830_A	0610_1830_C	en	CCONJ
muziek	0610_1830_A	0610_1830_C	muziek	NOUN
en	0610_1830_A	0610_1830_C	en	CCONJ
daarmee	0610_1830_A	0610_1830_C	daarmee	ADV
zijn	0610_1830_A	0610_1830_C	zijn	AUX
mijn	0610_1830_A	0610_1830_C	mijn	PRON
dagen	0610_1830_A	0610_1830_C	dag	NOUN
al	0610_1830_A	0610_1830_C	al	ADV
gevuld	0610_1830_A	0610_1830_C	vullen	VERB
NA	0610_1830_C	0610_1830_A	NA	ADV
en	0610_1830_A	0610_1830_C	en	CCONJ
ik	0610_1830_A	0610_1830_C	ik	PRON
ben	0610_1830_A	0610_1830_C	zijn	AUX
Frans	0610_1830_A	0610_1830_C	Frans	PROPN
beginnen	0610_1830_A	0610_1830_C	beginnen	VERB
studeren	0610_1830_A	0610_1830_C	studeren	VERB
ook	0610_1830_C	0610_1830_A	ook	ADV
goed	0610_1830_C	0610_1830_A	goed	ADJ
toch	0610_1830_A	0610_1830_C	toch	ADV
ook	0610_1830_A	0610_1830_C	ook	ADV
een	0610_1830_A	0610_1830_C	een	DET
nieuwe	0610_1830_A	0610_1830_C	nieuw	ADJ
hobby	0610_1830_A	0610_1830_C	hobby	NOUN
NA	0610_1830_C	0610_1830_A	NA	ADV
hier	0610_1830_A	0610_1830_C	hier	ADV
aan	0610_1830_A	0610_1830_C	aan	ADP
CLT	0610_1830_A	0610_1830_C	CLT	PROPN
dus	0610_1830_A	0610_1830_C	dus	ADV
ook	0610_1830_A	0610_1830_C	ook	ADV
wel	0610_1830_A	0610_1830_C	wel	ADV
fijn	0610_1830_A	0610_1830_C	fijn	ADJ
om	0610_1830_A	0610_1830_C	om	ADP
te	0610_1830_A	0610_1830_C	te	ADP
doen	0610_1830_A	0610_1830_C	doen	VERB
en	0610_1830_A	0610_1830_C	en	CCONJ
gij	0610_1830_A	0610_1830_C	gij	PRON
ik	0610_1830_C	0610_1830_A	ik	PRON
teken	0610_1830_C	0610_1830_A	teken	NOUN
veel	0610_1830_C	0610_1830_A	veel	PRON
en	0610_1830_C	0610_1830_A	en	CCONJ
ik	0610_1830_C	0610_1830_A	ik	PRON
ben	0610_1830_C	0610_1830_A	zijn	AUX
sinds	0610_1830_C	0610_1830_A	sinds	ADP
kort	0610_1830_C	0610_1830_A	kort	ADJ
ook	0610_1830_C	0610_1830_A	ook	ADV
beginnen	0610_1830_C	0610_1830_A	beginnen	VERB
lopen	0610_1830_C	0610_1830_A	lopen	VERB
ik	0610_1830_C	0610_1830_A	ik	PRON
deed	0610_1830_C	0610_1830_A	doen	VERB
dat	0610_1830_C	0610_1830_A	dat	SCONJ
totaal	0610_1830_C	0610_1830_A	totaal	ADJ
niet	0610_1830_C	0610_1830_A	niet	ADV
graag	0610_1830_C	0610_1830_A	graag	ADV
maar	0610_1830_C	0610_1830_A	maar	CCONJ
voor	0610_1830_C	0610_1830_A	voor	ADP
think	0610_1830_C	0610_1830_A	think	SYM
pink	0610_1830_C	0610_1830_A	pink	SYM
heb	0610_1830_C	0610_1830_A	hebben	VERB
ik	0610_1830_C	0610_1830_A	ik	PRON
beslist	0610_1830_C	0610_1830_A	beslissen	ADJ
omdat	0610_1830_C	0610_1830_A	omdat	SCONJ
mijn	0610_1830_C	0610_1830_A	mijn	PRON
tante	0610_1830_C	0610_1830_A	tante	NOUN
gestorven	0610_1830_C	0610_1830_A	sterven	VERB
was	0610_1830_C	0610_1830_A	zijn	AUX
aan	0610_1830_C	0610_1830_A	aan	ADP
kanker	0610_1830_C	0610_1830_A	kanker	NOUN
NA	0610_1830_A	0610_1830_C	NA	ADV
heb	0610_1830_C	0610_1830_A	hebben	VERB
ik	0610_1830_C	0610_1830_A	ik	PRON
toen	0610_1830_C	0610_1830_A	toen	SCONJ
beslist	0610_1830_C	0610_1830_A	beslissen	ADJ
nu	0610_1830_C	0610_1830_A	nu	ADV
ongeveer	0610_1830_C	0610_1830_A	ongeveer	ADV
een	0610_1830_C	0610_1830_A	een	DET
jaar	0610_1830_C	0610_1830_A	jaar	NOUN
geleden	0610_1830_C	0610_1830_A	lijden	ADV
een	0610_1830_C	0610_1830_A	een	DET
jaar	0610_1830_C	0610_1830_A	jaar	NOUN
geleden	0610_1830_C	0610_1830_A	lijden	ADV
nu	0610_1830_C	0610_1830_A	nu	ADV
had	0610_1830_C	0610_1830_A	hebben	VERB
ik	0610_1830_C	0610_1830_A	ik	PRON
toen	0610_1830_C	0610_1830_A	toen	SCONJ
beslist	0610_1830_C	0610_1830_A	beslissen	ADJ
van	0610_1830_C	0610_1830_A	van	ADP
volgend	0610_1830_C	0610_1830_A	volgen	VERB
jaar	0610_1830_C	0610_1830_A	jaar	NOUN
moet	0610_1830_C	0610_1830_A	moeten	AUX
ik	0610_1830_C	0610_1830_A	ik	PRON
dat	0610_1830_C	0610_1830_A	dat	SCONJ
kunnen	0610_1830_C	0610_1830_A	kunnen	AUX
lopen	0610_1830_C	0610_1830_A	lopen	VERB
en	0610_1830_A	0610_1830_C	en	CCONJ
wat	0610_1830_A	0610_1830_C	wat	PRON
is	0610_1830_A	0610_1830_C	zijn	AUX
wat	0610_1830_A	0610_1830_C	wat	PRON
is	0610_1830_A	0610_1830_C	zijn	AUX
uw	0610_1830_A	0610_1830_C	u	PRON
doel	0610_1830_A	0610_1830_C	doel	NOUN
om	0610_1830_A	0610_1830_C	om	ADP
te	0610_1830_A	0610_1830_C	te	ADP
kunnen	0610_1830_A	0610_1830_C	kunnen	AUX
lopen	0610_1830_A	0610_1830_C	lopen	VERB
echt	0610_1830_C	0610_1830_A	echt	ADJ
kei	0610_1830_C	0610_1830_A	kei	NOUN
laag	0610_1830_C	0610_1830_A	laag	ADJ
maar	0610_1830_C	0610_1830_A	maar	CCONJ
vijf	0610_1830_C	0610_1830_A	vijf	NUM
kilometer	0610_1830_C	0610_1830_A	kilometer	NOUN
maar	0610_1830_A	0610_1830_C	maar	CCONJ
een	0610_1830_A	0610_1830_C	een	DET
goed	0610_1830_A	0610_1830_C	goed	ADJ
begin	0610_1830_A	0610_1830_C	begin	NOUN
ge	0610_1830_A	0610_1830_C	Ge	PRON
moet	0610_1830_A	0610_1830_C	moeten	AUX
dat	0610_1830_A	0610_1830_C	dat	SCONJ
als	0610_1830_A	0610_1830_C	als	SCONJ
kinesist	0610_1830_A	0610_1830_C	kinesist	NOUN
moet	0610_1830_A	0610_1830_C	moeten	AUX
ik	0610_1830_A	0610_1830_C	ik	PRON
u	0610_1830_A	0610_1830_C	u	PRON
dat	0610_1830_A	0610_1830_C	dat	SCONJ
aanmoedigen	0610_1830_A	0610_1830_C	aanmoedig	VERB
voil√†	0610_1830_C	0610_1830_A	voil√	NOUN
om	0610_1830_A	0610_1830_C	om	ADP
langzaamaan	0610_1830_A	0610_1830_C	langzaamaan	ADV
te	0610_1830_A	0610_1830_C	te	ADP
starten	0610_1830_A	0610_1830_C	starten	VERB
maar	0610_1830_C	0610_1830_A	maar	CCONJ
was	0610_1830_C	0610_1830_A	zijn	AUX
een	0610_1830_C	0610_1830_A	een	DET
hele	0610_1830_C	0610_1830_A	heel	ADJ
uitdaging	0610_1830_C	0610_1830_A	uitdaging	NOUN
en	0610_1830_C	0610_1830_A	en	CCONJ
nu	0610_1830_C	0610_1830_A	nu	ADV
vorig	0610_1830_C	0610_1830_A	vorig	ADJ
weekend	0610_1830_C	0610_1830_A	weekend	NOUN
heb	0610_1830_C	0610_1830_A	hebben	VERB
ik	0610_1830_C	0610_1830_A	ik	PRON
vijf	0610_1830_C	0610_1830_A	vijf	NUM
kilometer	0610_1830_C	0610_1830_A	kilometer	NOUN
gelopen	0610_1830_C	0610_1830_A	lopen	VERB
super	0610_1830_A	0610_1830_C	super	ADJ
goed	0610_1830_A	0610_1830_C	goed	ADJ
dus	0610_1830_C	0610_1830_A	dus	ADV
ik	0610_1830_C	0610_1830_A	ik	PRON
heb	0610_1830_C	0610_1830_A	hebben	VERB
het	0610_1830_C	0610_1830_A	het	DET
ik	0610_1830_C	0610_1830_A	ik	PRON
heb	0610_1830_C	0610_1830_A	hebben	VERB
het	0610_1830_C	0610_1830_A	het	DET
bereikt	0610_1830_C	0610_1830_A	bereiken	VERB
wat	0610_1830_A	0610_1830_C	wat	PRON
is	0610_1830_A	0610_1830_C	zijn	AUX
dan	0610_1830_A	0610_1830_C	dan	SCONJ
nu	0610_1830_A	0610_1830_C	nu	ADV
nieuwe	0610_1830_A	0610_1830_C	nieuw	ADJ
nieuwe	0610_1830_A	0610_1830_C	nieuw	ADJ
doel	0610_1830_A	0610_1830_C	doel	NOUN
nu	0610_1830_C	0610_1830_A	nu	ADV
wil	0610_1830_C	0610_1830_A	willen	VERB
ik	0610_1830_C	0610_1830_A	ik	PRON
het	0610_1830_C	0610_1830_A	het	DET
sneller	0610_1830_C	0610_1830_A	snel	ADJ
kunnen	0610_1830_C	0610_1830_A	kunnen	AUX
NA	0610_1830_A	0610_1830_C	NA	ADV
dus	0610_1830_C	0610_1830_A	dus	ADV
ik	0610_1830_C	0610_1830_A	ik	PRON
ben	0610_1830_C	0610_1830_A	zijn	AUX
niet	0610_1830_C	0610_1830_A	niet	ADV
nog	0610_1830_C	0610_1830_A	nog	ADV
niet	0610_1830_C	0610_1830_A	niet	ADV
zo	0610_1830_C	0610_1830_A	zo	ADV
van	0610_1830_C	0610_1830_A	van	ADP
nu	0610_1830_C	0610_1830_A	nu	ADV
moet	0610_1830_C	0610_1830_A	moeten	AUX
ik	0610_1830_C	0610_1830_A	ik	PRON
tien	0610_1830_C	0610_1830_A	tien	NUM
kilometer	0610_1830_C	0610_1830_A	kilometer	NOUN
kunnen	0610_1830_C	0610_1830_A	kunnen	AUX
want	0610_1830_C	0610_1830_A	want	CCONJ
dat	0610_1830_C	0610_1830_A	dat	SCONJ
vind	0610_1830_C	0610_1830_A	vinden	VERB
ik	0610_1830_C	0610_1830_A	ik	PRON
nog	0610_1830_C	0610_1830_A	nog	ADV
wat	0610_1830_C	0610_1830_A	wat	PRON
te	0610_1830_C	0610_1830_A	te	ADP
hoog	0610_1830_C	0610_1830_A	hoog	ADJ
gegrepen	0610_1830_C	0610_1830_A	grijpen	VERB
maar	0610_1830_C	0610_1830_A	maar	CCONJ
ik	0610_1830_C	0610_1830_A	ik	PRON
wil	0610_1830_C	0610_1830_A	willen	VERB
het	0610_1830_C	0610_1830_A	het	DET
wel	0610_1830_C	0610_1830_A	wel	ADV
nu	0610_1830_C	0610_1830_A	nu	ADV
sneller	0610_1830_C	0610_1830_A	snel	ADJ
kunnen	0610_1830_C	0610_1830_A	kunnen	AUX
ik	0610_1830_C	0610_1830_A	ik	PRON
ben	0610_1830_C	0610_1830_A	zijn	AUX
redelijk	0610_1830_C	0610_1830_A	redelijk	ADJ
traag	0610_1830_C	0610_1830_A	traag	ADJ
iedereen	0610_1830_C	0610_1830_A	iedereen	PRON
haalt	0610_1830_C	0610_1830_A	halen	VERB
mij	0610_1830_C	0610_1830_A	mij	PRON
nog	0610_1830_C	0610_1830_A	nog	ADV
altijd	0610_1830_C	0610_1830_A	altijd	ADV
in	0610_1830_C	0610_1830_A	in	ADP
en	0610_1830_A	0610_1830_C	en	CCONJ
wat	0610_1830_A	0610_1830_C	wat	PRON
wat	0610_1830_A	0610_1830_C	wat	PRON
is	0610_1830_A	0610_1830_C	zijn	AUX
wat	0610_1830_A	0610_1830_C	wat	PRON
is	0610_1830_A	0610_1830_C	zijn	AUX
het	0610_1830_A	0610_1830_C	het	DET
tempo	0610_1830_A	0610_1830_C	tempo	NOUN
waarop	0610_1830_A	0610_1830_C	waarop	ADV
dat	0610_1830_A	0610_1830_C	dat	SCONJ
ge	0610_1830_A	0610_1830_C	Ge	PRON
wilt	0610_1830_A	0610_1830_C	willen	VERB
halen	0610_1830_A	0610_1830_C	halen	VERB
pf	0610_1830_C	0610_1830_A	pf	NUM
ik	0610_1830_C	0610_1830_A	ik	PRON
weet	0610_1830_C	0610_1830_A	weten	VERB
het	0610_1830_C	0610_1830_A	het	DET
niet	0610_1830_C	0610_1830_A	niet	ADV
goed	0610_1830_C	0610_1830_A	goed	ADJ
wat	0610_1830_A	0610_1830_C	wat	PRON
hebt	0610_1830_A	0610_1830_C	hebben	VERB
ge	0610_1830_A	0610_1830_C	Ge	PRON
nu	0610_1830_A	0610_1830_C	nu	ADV
ik	0610_1830_C	0610_1830_A	ik	PRON
heb	0610_1830_C	0610_1830_A	hebben	VERB
nu	0610_1830_C	0610_1830_A	nu	ADV
ongeveer	0610_1830_C	0610_1830_A	ongeveer	ADV
dat	0610_1830_C	0610_1830_A	dat	SCONJ
ik	0610_1830_C	0610_1830_A	ik	PRON
er	0610_1830_C	0610_1830_A	er	ADV
veertig	0610_1830_C	0610_1830_A	veertig	NUM
minuten	0610_1830_C	0610_1830_A	minuut	NOUN
over	0610_1830_C	0610_1830_A	over	ADP
doe	0610_1830_C	0610_1830_A	doen	VERB
NA	0610_1830_A	0610_1830_C	NA	ADV
dus	0610_1830_C	0610_1830_A	dus	ADV
misschien	0610_1830_C	0610_1830_A	misschien	ADV
een	0610_1830_C	0610_1830_A	een	DET
half	0610_1830_C	0610_1830_A	half	ADJ
uur	0610_1830_C	0610_1830_A	uur	NOUN
ofzo	0610_1830_C	0610_1830_A	ofzo	PROPN
zou	0610_1830_C	0610_1830_A	zullen	AUX
wel	0610_1830_C	0610_1830_A	wel	ADV
leuk	0610_1830_C	0610_1830_A	leuk	ADJ
zijn	0610_1830_C	0610_1830_A	zijn	AUX
NA	0610_1830_A	0610_1830_C	NA	ADV
NA	0610_1830_C	0610_1830_A	NA	ADV
NA	0610_1830_C	0610_1830_A	NA	ADV
en	0610_1830_C	0610_1830_A	en	CCONJ
dan	0610_1830_C	0610_1830_A	dan	SCONJ
voor	0610_1830_C	0610_1830_A	voor	ADP
de	0610_1830_C	0610_1830_A	de	DET
rest	0610_1830_C	0610_1830_A	rest	NOUN
wandel	0610_1830_C	0610_1830_A	wandel	NOUN
ik	0610_1830_C	0610_1830_A	ik	PRON
ook	0610_1830_C	0610_1830_A	ook	ADV
veel	0610_1830_C	0610_1830_A	veel	PRON
met	0610_1830_C	0610_1830_A	met	ADP
mijn	0610_1830_C	0610_1830_A	mijn	PRON
hondje	0610_1830_C	0610_1830_A	hond	NOUN
NA	0610_1830_A	0610_1830_C	NA	ADV
NA	0610_1830_C	0610_1830_A	NA	ADV
maar	0610_1830_C	0610_1830_A	maar	CCONJ
een	0610_1830_C	0610_1830_A	een	DET
heel	0610_1830_C	0610_1830_A	heel	ADJ
klein	0610_1830_C	0610_1830_A	klein	ADJ
hondje	0610_1830_C	0610_1830_A	hond	NOUN
dus	0610_1830_C	0610_1830_A	dus	ADV
zijn	0610_1830_C	0610_1830_A	zijn	AUX
geen	0610_1830_C	0610_1830_A	geen	DET
lange	0610_1830_C	0610_1830_A	lang	ADJ
wandelingen	0610_1830_C	0610_1830_A	wandeling	NOUN
omdat	0610_1830_A	0610_1830_C	omdat	SCONJ
die	0610_1830_A	0610_1830_C	die	PRON
dan	0610_1830_A	0610_1830_C	dan	SCONJ
veel	0610_1830_A	0610_1830_C	veel	PRON
te	0610_1830_A	0610_1830_C	te	ADP
moe	0610_1830_A	0610_1830_C	moe	ADJ
is	0610_1830_A	0610_1830_C	zijn	AUX
om	0610_1830_A	0610_1830_C	om	ADP
dan	0610_1830_A	0610_1830_C	dan	SCONJ
door	0610_1830_A	0610_1830_C	door	ADP
te	0610_1830_A	0610_1830_C	te	ADP
wandelen	0610_1830_A	0610_1830_C	wandelen	VERB
NA	0610_1830_C	0610_1830_A	NA	ADV
want	0610_1830_C	0610_1830_A	want	CCONJ
deze	0610_1830_C	0610_1830_A	deze	DET
zomer	0610_1830_C	0610_1830_A	zomer	NOUN
ben	0610_1830_C	0610_1830_A	zijn	AUX
ik	0610_1830_C	0610_1830_A	ik	PRON
ook	0610_1830_C	0610_1830_A	ook	ADV
zonder	0610_1830_C	0610_1830_A	zonder	ADP
de	0610_1830_C	0610_1830_A	de	DET
hond	0610_1830_C	0610_1830_A	hond	NOUN
gaan	0610_1830_C	0610_1830_A	gaan	VERB
wandelen	0610_1830_C	0610_1830_A	wandelen	VERB
en	0610_1830_C	0610_1830_A	en	CCONJ
dan	0610_1830_C	0610_1830_A	dan	SCONJ
NA	0610_1830_C	0610_1830_B	NA	ADV
hallo	0610_1830_B	0610_1830_C	Hallo	INTJ
hallo	0610_1830_C	0610_1830_B	Hallo	INTJ
NA	0610_1830_C	0610_1830_B	NA	ADV
ik	0610_1830_C	0610_1830_B	ik	PRON
ben	0610_1830_C	0610_1830_B	zijn	AUX
Marjolein	0610_1830_C	0610_1830_B	Marjolein	PROPN
en	0610_1830_C	0610_1830_B	en	CCONJ
gij	0610_1830_C	0610_1830_B	gij	PRON
waart	0610_1830_C	0610_1830_B	waren	VERB
Antoine	0610_1830_C	0610_1830_B	Antoine	PROPN
